household_id,TAZ,income,hhsize,HHT,auto_ownership,num_workers,sample_rate,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,num_under16_not_at_school,num_travel_active,num_travel_active_adults,num_travel_active_preschoolers,num_travel_active_children,num_travel_active_non_preschoolers,participates_in_jtf_model,joint_tour_frequency,num_hh_joint_tours,in_Zone
21002,1049,139133,3,1,0,2,1,21001,139.133,4,12.86,5.595408351167283,1,3,3,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.3147217,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
29002,1060,36582,2,2,0,1,1,29001,36.582,2,8.81,8.49557634707929,1,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.060525,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
38434,1013,0,1,4,1,-8,1,38433,0,1,6.01,1.4052981879920152,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.23866917,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
50146,1119,0,1,6,1,-8,1,50145,0,1,6.01,1.7689598308513197,9,1,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,-0.17453834,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
58146,1099,62694,2,1,0,2,1,58145,62.694,3,10.44,13.320147503275907,0,2,2,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,0.7694092,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
66146,1109,7252,4,1,1,0,1,66145,7.252,1,6.01,16.49664643096656,4,3,3,1,0,1,0,1,0,FALSE,TRUE,FALSE,FALSE,0,0,3,2,0,1,3,TRUE,0_tours,0,FALSE
76626,782,33996,2,1,2,0,1,76625,33.996,2,8.81,2.5070815104763007,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
84626,921,93336,4,1,0,3,1,84625,93.336,3,10.44,7.522194462345001,1,4,4,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,1.6369767,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
93378,830,93336,4,1,2,3,1,93377,93.336,3,10.44,1,1,4,4,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.50922585,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
101378,822,35682,4,1,0,2,1,101377,35.682,2,8.81,6.602960182721421,2,2,2,2,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.41089416,0,4,2,1,2,3,TRUE,0_tours,0,FALSE
109378,890,48375,2,1,1,2,1,109377,48.375,2,8.81,2.205498891810605,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.36012834,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
117378,893,0,1,4,0,-8,1,117377,0,1,6.01,1,9,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,-0.25854,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
127346,1259,50483,5,1,3,2,1,127345,50.483,2,8.81,11.356833143839253,3,5,4,1,0,0,1,2,0,FALSE,TRUE,TRUE,FALSE,1.4569167,0,5,4,0,1,5,TRUE,0_tours,0,FALSE
135346,1278,38231,2,3,0,1,1,135345,38.231,2,8.81,1.0964098813734537,1,1,1,1,1,0,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.027744167,1,2,1,1,1,1,TRUE,0_tours,0,FALSE
143346,1306,0,1,6,1,-8,1,143345,0,1,6.01,1.0020044715348075,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
151346,1317,66593,4,1,1,2,1,151345,66.593,3,10.44,4.682034495116658,2,2,2,2,1,2,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.62146,0,4,2,1,2,3,TRUE,0_tours,0,FALSE
159346,1323,37166,6,1,0,1,1,159345,37.166,2,8.81,2.5388424640481917,5,2,2,4,1,3,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.28463665,4,2,1,1,1,1,TRUE,0_tours,0,FALSE
167346,1209,33657,5,2,1,2,1,167345,33.657,2,8.81,26.091370976233378,3,5,3,2,0,0,2,1,0,FALSE,TRUE,FALSE,FALSE,-0.16199332,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
175346,1295,0,1,6,1,-8,1,175345,0,1,6.01,1,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.10899333,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
183346,1231,149738,4,1,2,1,1,183345,149.738,4,12.86,6.9854360741732915,3,4,4,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,0.26258332,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
191346,749,84019,3,3,4,2,1,191345,84.019,3,10.44,7.7751569947740675,1,3,3,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0.40695417,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
199346,779,8283,2,3,0,1,1,199345,8.283,1,6.01,3.601794135058432,1,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.06999166,0,2,2,0,0,2,TRUE,1_Disc,1,FALSE
207346,715,39942,5,1,4,3,1,207345,39.942,2,8.81,13.943995532034755,2,4,4,1,0,1,0,2,0,FALSE,TRUE,TRUE,FALSE,1.8248817,1,5,4,0,1,5,TRUE,0_tours,0,FALSE
215346,697,49700,3,3,0,1,1,215345,49.7,2,8.81,6.410546411151099,2,1,1,2,1,1,0,0,1,FALSE,TRUE,TRUE,FALSE,1,1,3,1,1,2,2,TRUE,0_tours,0,FALSE
223346,744,26936,3,3,4,1,1,223345,26.936,1,6.01,1,2,3,3,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,1,0,3,3,0,0,3,TRUE,1_Shop,1,FALSE
231346,840,65152,3,1,3,1,1,231345,65.152,3,10.44,8.731071876998822,2,3,3,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,0.41783333,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
240186,925,53311,2,3,2,2,1,240185,53.311,2,8.81,2.201307821900354,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.7764033,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
250194,902,32601,6,3,3,0,1,250193,32.601,2,8.81,14.71560778405171,6,4,4,2,1,2,0,0,0,FALSE,TRUE,TRUE,FALSE,0,1,6,4,1,2,5,TRUE,1_Disc,1,FALSE
259314,1452,50434,2,1,2,2,1,259313,50.434,2,8.81,5.516547363050188,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.87312746,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
267314,1405,40300,4,1,3,2,1,267313,40.3,2,8.81,13.834777398364805,2,4,4,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,3,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
275314,1342,118103,4,1,2,1,1,275313,118.103,4,12.86,21.202408593893434,3,2,2,2,0,2,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,4,2,0,2,4,TRUE,1_Main,1,FALSE
283314,1422,191155,5,2,3,3,1,283313,191.155,4,12.86,3.427248856127074,2,3,3,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,1.317205,0,5,3,0,2,5,TRUE,0_tours,0,FALSE
291314,1597,71107,2,1,1,2,1,291313,71.107,3,10.44,3.0543836784864613,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1.8615,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
299314,218,0,4,3,1,0,1,299313,0,1,6.01,7.937340900094845,4,4,2,2,0,0,2,0,0,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
307314,213,0,4,3,1,0,1,307313,0,1,6.01,3.6857487072313386,4,4,2,2,0,0,2,0,0,FALSE,TRUE,FALSE,FALSE,0,0,3,2,0,1,3,TRUE,0_tours,0,FALSE
315314,193,0,1,4,1,-8,1,315313,0,1,6.01,16.282987242430767,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,-0.082026675,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
323314,143,0,1,4,0,-8,1,323313,0,1,6.01,4.793855392817752,9,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
331314,241,142147,5,1,3,3,1,331313,142.147,4,12.86,8.6954022639688,2,5,4,1,0,0,1,2,0,FALSE,TRUE,TRUE,FALSE,2.9195,0,1,0,0,1,1,FALSE,0_tours,0,FALSE
339314,281,0,1,6,1,-8,1,339313,0,1,6.01,1.515720129266905,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,-0.121593334,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
347314,287,21573,2,1,2,1,1,347313,21.573,1,6.01,3.264232992202247,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
355314,1609,79253,3,2,3,3,1,355313,79.253,3,10.44,2.02751692103782,0,3,2,1,0,0,1,1,0,FALSE,TRUE,TRUE,FALSE,3,0,3,2,0,1,3,TRUE,1_Eat,1,FALSE
363314,1429,97687,4,1,2,1,1,363313,97.687,3,10.44,1.1291471929077566,3,4,4,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,1,0,4,4,0,0,4,TRUE,2_SS,2,FALSE
371314,1469,0,1,4,1,-8,1,371313,0,1,6.01,2.697541711424423,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,-0.17854084,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
379314,1499,0,1,6,0,-8,1,379313,0,1,6.01,1.7741694133825727,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
387314,1579,54182,5,1,2,1,1,387313,54.182,2,8.81,4.106130052171974,4,2,2,3,2,1,0,0,1,FALSE,TRUE,TRUE,FALSE,1,1,4,2,1,2,3,TRUE,0_tours,0,FALSE
395314,1528,0,1,4,1,-8,1,395313,0,1,6.01,3.1942654152216496,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0.70166665,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
403314,1708,375028,3,1,0,1,1,403313,375.028,4,12.86,13.151460230482133,2,2,2,1,1,0,0,0,2,FALSE,TRUE,TRUE,FALSE,1,1,2,2,0,0,2,TRUE,0_tours,0,FALSE
411314,1713,31356,5,1,2,3,1,411313,31.356,2,8.81,3.5555427114161193,2,5,5,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,0.78522164,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
419314,1736,197617,4,1,4,3,1,419313,197.617,4,12.86,2.0518680622213026,1,4,3,1,0,0,1,1,0,FALSE,TRUE,TRUE,FALSE,3,0,4,3,0,1,4,TRUE,0_tours,0,FALSE
427314,1568,202,2,2,2,1,1,427313,0.202,1,6.01,11.138919416370332,1,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,0.8955,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
435314,1760,202,2,2,0,1,1,435313,0.202,1,6.01,7.012817329154758,1,2,2,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
443314,1650,0,1,4,0,-8,1,443313,0,1,6.01,7.524529834898237,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
451314,1653,35005,2,1,3,0,1,451313,35.005,2,8.81,3.353389257240476,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
459314,1637,404864,5,1,0,1,1,459313,404.864,4,12.86,5.211535079126711,4,4,3,2,0,1,1,1,0,FALSE,TRUE,FALSE,FALSE,-0.09770834,0,5,3,0,2,5,TRUE,0_tours,0,FALSE
467314,1667,84320,4,1,0,2,1,467313,84.32,3,10.44,10.146325237031794,2,2,2,2,1,1,0,0,2,FALSE,TRUE,TRUE,FALSE,0.70864993,0,3,1,1,2,2,TRUE,0_tours,0,FALSE
475314,1680,54551,2,1,0,1,1,475313,54.551,2,8.81,26.39519691167656,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.2557333,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
483314,2761,185845,4,1,3,3,1,483313,185.845,4,12.86,10.339919053677992,1,4,3,1,0,0,1,1,0,FALSE,TRUE,TRUE,FALSE,0.70843333,0,4,3,0,1,4,TRUE,0_tours,0,FALSE
491314,1884,46717,4,1,3,1,1,491313,46.717,2,8.81,7.880482259843933,3,4,4,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
499314,1929,127663,8,1,2,1,1,499313,127.663,4,12.86,6.59394920402052,7,2,2,6,3,3,0,0,2,FALSE,TRUE,TRUE,FALSE,1,2,6,2,1,4,5,TRUE,0_tours,0,FALSE
507314,1981,42483,4,3,0,1,1,507313,42.483,2,8.81,4.322427934567869,3,2,2,2,2,0,0,0,2,FALSE,TRUE,TRUE,FALSE,0.41458333000000003,1,3,2,1,1,2,TRUE,0_tours,0,FALSE
515314,2181,62712,4,1,2,2,1,515313,62.712,3,10.44,12.226071685142964,2,2,2,2,2,1,0,0,1,FALSE,TRUE,TRUE,FALSE,2,1,3,2,1,1,2,TRUE,0_tours,0,FALSE
523314,2703,82879,6,1,2,1,1,523313,82.879,3,10.44,11.87186125186221,5,2,2,4,0,4,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,6,2,0,4,6,TRUE,0_tours,0,FALSE
531314,224,54700,4,1,2,1,1,531313,54.7,2,8.81,2.6702120674053833,3,4,3,1,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,-0.09305167,0,1,0,0,1,1,FALSE,0_tours,0,FALSE
539314,327,0,1,4,1,-8,1,539313,0,1,6.01,5.809968701539451,9,1,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,-0.09484833,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
547314,377,48537,5,1,1,2,1,547313,48.537,2,8.81,4.961565003233782,3,3,2,3,0,2,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.045021668,2,1,1,0,0,1,FALSE,0_tours,0,FALSE
555314,383,0,1,4,1,-8,1,555313,0,1,6.01,4.560540243196934,9,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,-0.12941667,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
563314,400,0,1,4,1,-8,1,563313,0,1,6.01,2.045724397625629,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
571314,2152,79973,5,1,3,3,1,571313,79.973,3,10.44,8.98720817978056,2,5,5,0,0,0,0,2,1,FALSE,TRUE,FALSE,FALSE,1.9376667,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
579314,2207,271626,5,1,3,3,1,579313,271.626,4,12.86,45.345092022449634,2,5,5,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,2.65175,0,5,5,0,0,5,TRUE,0_tours,0,FALSE
587314,2227,0,1,4,1,-8,1,587313,0,1,6.01,21.095995221470485,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
595314,2274,90268,2,1,0,1,1,595313,90.268,3,10.44,13.823725246258544,1,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.14286332,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
603314,2295,56525,2,1,2,2,1,603313,56.525,2,8.81,2.860551555108206,0,2,2,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,0.915165,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
611314,2305,0,1,6,1,-8,1,611313,0,1,6.01,5.21654172408883,9,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,0.34225,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
619314,2248,109916,2,1,0,1,1,619313,109.916,4,12.86,3.9993657514360024,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.1027,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
627314,2195,56979,4,1,1,2,1,627313,56.979,2,8.81,5.728136882786779,2,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,1.5455832,0,4,2,0,2,4,TRUE,0_tours,0,FALSE
635314,2510,297352,6,1,2,2,1,635313,297.352,4,12.86,14.831730021510282,4,2,2,4,1,3,0,0,0,FALSE,TRUE,TRUE,FALSE,0.91914666,1,5,2,0,3,5,TRUE,0_tours,0,FALSE
643314,2567,106013,2,1,3,1,1,643313,106.013,4,12.86,16.688465667742214,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
651314,2123,423025,6,1,2,2,1,651313,423.025,4,12.86,7.748563711082395,4,2,2,4,0,4,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,5,1,0,4,5,TRUE,0_tours,0,FALSE
659314,2071,52678,4,3,4,3,1,659313,52.678,2,8.81,15.899451419471744,1,4,4,0,0,0,0,3,0,FALSE,TRUE,TRUE,FALSE,3,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
667314,2522,122247,6,1,3,3,1,667313,122.247,4,12.86,2.1399034188345842,3,6,6,0,0,0,0,4,0,FALSE,TRUE,TRUE,FALSE,4.1475,0,6,6,0,0,6,TRUE,0_tours,0,FALSE
675314,2564,45152,5,1,1,1,1,675313,45.152,2,8.81,3.2300627643595448,4,2,2,3,1,2,0,0,2,FALSE,TRUE,TRUE,FALSE,1,0,5,2,1,3,4,TRUE,1_Shop,1,FALSE
683314,2357,240,2,1,0,1,1,683313,0.24,1,6.01,1.8040741185146112,1,2,2,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,-0.13370667,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
691314,2366,0,1,4,1,-8,1,691313,0,1,6.01,1.818243692079948,9,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,0.36183327,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
699314,2402,36881,5,1,2,3,1,699313,36.881,2,8.81,9.285730221390217,2,4,4,1,1,0,0,2,0,FALSE,TRUE,FALSE,FALSE,0.74468833,1,4,4,0,0,4,TRUE,0_tours,0,FALSE
707314,2421,91110,6,1,2,2,1,707313,91.11,3,10.44,1.5400475803429996,4,6,6,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,-0.15332335,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
715314,2467,21756,2,1,0,2,1,715313,21.756,1,6.01,2.583218513296772,0,2,2,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,0.8620633,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
723314,440,126469,2,1,2,1,1,723313,126.469,4,12.86,1.2655168514365935,1,2,2,0,0,0,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.13382833,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
731314,436,73311,2,1,4,2,1,731313,73.311,3,10.44,8.965442605515806,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.34962165,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
739314,484,42121,6,1,2,2,1,739313,42.121,2,8.81,1.8755874763066704,4,2,2,4,4,1,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.18794166,0,6,2,4,4,2,TRUE,0_tours,0,FALSE
747314,494,125590,3,1,3,1,1,747313,125.59,4,12.86,7.051367209398464,2,3,3,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
755314,461,50316,3,1,2,3,1,755313,50.316,2,8.81,2.73187285784123,0,3,3,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.11098167,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
763314,522,92203,2,1,3,0,1,763313,92.203,3,10.44,8.247408138852823,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
771314,534,80480,2,1,2,0,1,771313,80.48,3,10.44,2.058289096339648,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
779314,530,79648,2,1,0,2,1,779313,79.648,3,10.44,45.790793243940605,0,2,2,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,-0.55601335,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
787314,514,80179,4,1,2,2,1,787313,80.179,3,10.44,5.302915683940497,2,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,4,2,0,2,4,TRUE,0_tours,0,FALSE
795314,556,103599,4,1,2,1,1,795313,103.599,4,12.86,8.359179518076225,3,2,2,2,2,0,0,0,2,FALSE,TRUE,TRUE,FALSE,1,1,3,2,1,1,2,TRUE,0_tours,0,FALSE
803314,580,82109,2,1,2,2,1,803313,82.109,3,10.44,33.62591331090068,0,2,2,0,0,0,0,0,2,FALSE,TRUE,TRUE,FALSE,2,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
811314,646,52260,5,1,2,1,1,811313,52.26,2,8.81,1.7556706181323427,4,2,2,3,3,2,0,0,2,FALSE,TRUE,TRUE,FALSE,1,1,5,2,3,3,2,TRUE,0_tours,0,FALSE
819314,601,83370,2,1,0,2,1,819313,83.37,3,10.44,7.005743971531148,0,2,2,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,0.8593817,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
827314,625,161738,2,1,0,0,1,827313,161.738,4,12.86,8.153070243900128,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,FALSE,0_tours,0,FALSE
835314,614,65727,4,1,2,1,1,835313,65.727,3,10.44,30.235436599141394,3,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,1,1,4,2,0,2,4,TRUE,1_Visit,1,FALSE
6795,74,24572,2,3,0,1,1,6794,24.572,1,6.01,8.415255265881628,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.48372835,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
14819,1035,0,1,6,1,-8,1,14818,0,1,6.01,4.523781054508758,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
24387,1086,53099,2,3,0,1,1,24386,53.099,2,8.81,1.7905168569401293,1,2,2,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,-0.08524333,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
32387,1053,85469,2,1,2,0,1,32386,85.469,3,10.44,8.555908423891628,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,1_Visit,1,FALSE
45531,1094,62159,3,2,0,1,1,45530,62.159,3,10.44,1.20844162868052,2,2,2,1,1,0,0,1,1,FALSE,TRUE,FALSE,FALSE,-0.0960625,1,3,2,1,1,2,TRUE,0_tours,0,FALSE
53531,1140,0,1,4,1,-8,1,53530,0,1,6.01,4.353924872280914,9,1,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,-0.28072166,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
61531,1146,104428,4,1,2,2,1,61530,104.428,4,12.86,24.20767231517955,2,3,3,1,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.64199835,0,4,3,0,1,4,TRUE,0_tours,0,FALSE
69531,1151,0,1,6,1,-8,1,69530,0,1,6.01,2.7449772266150783,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.32035834,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
80019,1184,0,1,4,1,-8,1,80018,0,1,6.01,2.3431767861717883,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.29765335,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
88019,1223,372,5,3,0,1,1,88018,0.372,1,6.01,8.223875119750216,4,3,3,2,1,1,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.70509005,2,1,1,0,0,1,FALSE,0_tours,0,FALSE
96771,864,81906,3,1,3,3,1,96770,81.906,3,10.44,1.7254098312710249,0,3,3,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.61284834,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
104771,865,64542,3,1,2,2,1,104770,64.542,3,10.44,5.175339844846916,1,3,3,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,0.892085,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
112771,914,65091,2,1,0,2,1,112770,65.091,3,10.44,6.434438487853844,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.59377664,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
121539,910,117879,2,1,0,2,1,121538,117.879,4,12.86,16.330134348475426,0,2,2,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,0.7250533,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
130747,1189,356411,5,1,2,1,1,130746,356.411,4,12.86,5.966276605737239,4,2,2,3,2,1,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.239925,0,5,2,2,3,3,TRUE,0_tours,0,FALSE
138747,1285,0,1,6,1,-8,1,138746,0,1,6.01,1.227832329295841,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.090579994,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
146747,1302,0,1,6,1,-8,1,146746,0,1,6.01,5.8934049123833185,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
154747,1232,440878,2,1,1,2,1,154746,440.878,4,12.86,6.724819115572902,0,2,2,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,0.76787835,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
162747,1324,15364,2,1,2,0,1,162746,15.364,1,6.01,6.964940633189689,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
170747,1282,60621,2,3,1,1,1,170746,60.621,3,10.44,7.896817931960803,1,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.15452166,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
178747,1215,0,1,6,1,-8,1,178746,0,1,6.01,2.0347407538290416,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.19324833,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
186747,1241,0,1,6,1,-8,1,186746,0,1,6.01,1.1475998542403931,9,1,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,-0.22906666,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
